codigo_ibge,nome_municipio,uf,estado,ano,populacao,pib
3505351,Barra do Chapéu,SP,São Paulo,2010,,25658.0
3505351,Barra do Chapéu,SP,São Paulo,2011,5275.0,35708.0
3505351,Barra do Chapéu,SP,São Paulo,2012,5305.0,34227.0
3505351,Barra do Chapéu,SP,São Paulo,2013,5514.0,46611.0
3505351,Barra do Chapéu,SP,São Paulo,2014,5550.0,78420.0
3505351,Barra do Chapéu,SP,São Paulo,2015,5585.0,70122.0
3505351,Barra do Chapéu,SP,São Paulo,2016,5619.0,83850.0
3505351,Barra do Chapéu,SP,São Paulo,2017,5653.0,82287.0
3505351,Barra do Chapéu,SP,São Paulo,2018,5688.0,81174.0
3505351,Barra do Chapéu,SP,São Paulo,2019,5724.0,116341.0
3505351,Barra do Chapéu,SP,São Paulo,2020,5760.0,143890.0
3505351,Barra do Chapéu,SP,São Paulo,2021,5794.0,133738.0
3505351,Barra do Chapéu,SP,São Paulo,2022,,163232.0
3505351,Barra do Chapéu,SP,São Paulo,2023,,202870.0
3505351,Barra do Chapéu,SP,São Paulo,2024,5256.0,
3505351,Barra do Chapéu,SP,São Paulo,2025,5254.0,
3505351,Barra do Chapéu,SP,São Paulo,2026,5252.0,
3505401,Barra do Turvo,SP,São Paulo,2010,,52299.0
3505401,Barra do Turvo,SP,São Paulo,2011,7700.0,58558.0
3505401,Barra do Turvo,SP,São Paulo,2012,7672.0,61573.0
3505401,Barra do Turvo,SP,São Paulo,2013,7878.0,68362.0
3505401,Barra do Turvo,SP,São Paulo,2014,7853.0,70482.0
3505401,Barra do Turvo,SP,São Paulo,2015,7828.0,79663.0
3505401,Barra do Turvo,SP,São Paulo,2016,7804.0,74062.0
3505401,Barra do Turvo,SP,São Paulo,2017,7781.0,86409.0
3505401,Barra do Turvo,SP,São Paulo,2018,7687.0,91021.0
3505401,Barra do Turvo,SP,São Paulo,2019,7659.0,96888.0
3505401,Barra do Turvo,SP,São Paulo,2020,7632.0,109151.0
3505401,Barra do Turvo,SP,São Paulo,2021,7606.0,125821.0
3505401,Barra do Turvo,SP,São Paulo,2022,,138338.0
3505401,Barra do Turvo,SP,São Paulo,2023,,145159.0
3505401,Barra do Turvo,SP,São Paulo,2024,6922.0,
3505401,Barra do Turvo,SP,São Paulo,2025,6894.0,
3505401,Barra do Turvo,SP,São Paulo,2026,6868.0,
3505500,Barretos,SP,São Paulo,2010,,2500648.0
3505500,Barretos,SP,São Paulo,2011,112730.0,2742810.0
3505500,Barretos,SP,São Paulo,2012,113338.0,3083890.0
3505500,Barretos,SP,São Paulo,2013,117779.0,3421232.0
3505500,Barretos,SP,São Paulo,2014,118521.0,3759987.0
3505500,Barretos,SP,São Paulo,2015,119243.0,3845681.0
3505500,Barretos,SP,São Paulo,2016,119948.0,4251390.0
3505500,Barretos,SP,São Paulo,2017,120638.0,4680236.0
3505500,Barretos,SP,São Paulo,2018,121344.0,4857180.0
3505500,Barretos,SP,São Paulo,2019,122098.0,4837986.0
3505500,Barretos,SP,São Paulo,2020,122833.0,5013749.0
3505500,Barretos,SP,São Paulo,2021,123546.0,5903516.0
3505500,Barretos,SP,São Paulo,2022,,6174110.0
3505500,Barretos,SP,São Paulo,2023,,6715414.0
3505500,Barretos,SP,São Paulo,2024,126600.0,
3505500,Barretos,SP,São Paulo,2025,126957.0,
3505500,Barretos,SP,São Paulo,2026,127276.0,
3505609,Barrinha,SP,São Paulo,2010,,251324.0
3505609,Barrinha,SP,São Paulo,2011,28826.0,282506.0
3505609,Barrinha,SP,São Paulo,2012,29144.0,314521.0
3505609,Barrinha,SP,São Paulo,2013,30506.0,358937.0
3505609,Barrinha,SP,São Paulo,2014,30873.0,404450.0
3505609,Barrinha,SP,São Paulo,2015,31230.0,436097.0
3505609,Barrinha,SP,São Paulo,2016,31579.0,485739.0
3505609,Barrinha,SP,São Paulo,2017,31921.0,467961.0
3505609,Barrinha,SP,São Paulo,2018,32434.0,512935.0
3505609,Barrinha,SP,São Paulo,2019,32812.0,502307.0
3505609,Barrinha,SP,São Paulo,2020,33180.0,553900.0
3505609,Barrinha,SP,São Paulo,2021,33537.0,624816.0
3505609,Barrinha,SP,São Paulo,2022,,658639.0
3505609,Barrinha,SP,São Paulo,2023,,737580.0
3505609,Barrinha,SP,São Paulo,2024,33181.0,
3505609,Barrinha,SP,São Paulo,2025,33304.0,
3505609,Barrinha,SP,São Paulo,2026,33414.0,
3505708,Barueri,SP,São Paulo,2010,,30018704.0
3505708,Barueri,SP,São Paulo,2011,243242.0,34462704.0
3505708,Barueri,SP,São Paulo,2012,245652.0,39566466.0
3505708,Barueri,SP,São Paulo,2013,256756.0,43865631.0
3505708,Barueri,SP,São Paulo,2014,259555.0,45571482.0
3505708,Barueri,SP,São Paulo,2015,262275.0,47761025.0
3505708,Barueri,SP,São Paulo,2016,264935.0,47063173.0
3505708,Barueri,SP,São Paulo,2017,267534.0,47741849.0
3505708,Barueri,SP,São Paulo,2018,271306.0,50562704.0
3505708,Barueri,SP,São Paulo,2019,274182.0,52744931.0
3505708,Barueri,SP,São Paulo,2020,276982.0,51600338.0
3505708,Barueri,SP,São Paulo,2021,279704.0,58027667.0
3505708,Barueri,SP,São Paulo,2022,,69665769.0
3505708,Barueri,SP,São Paulo,2023,,71646710.0
3505708,Barueri,SP,São Paulo,2024,330339.0,
3505708,Barueri,SP,São Paulo,2025,333737.0,
3505708,Barueri,SP,São Paulo,2026,336015.0,
3505807,Bastos,SP,São Paulo,2010,,470286.0
3505807,Bastos,SP,São Paulo,2011,20435.0,469480.0
3505807,Bastos,SP,São Paulo,2012,20424.0,580164.0
3505807,Bastos,SP,São Paulo,2013,21061.0,700846.0
3505807,Bastos,SP,São Paulo,2014,21064.0,716612.0
3505807,Bastos,SP,São Paulo,2015,21067.0,939203.0
3505807,Bastos,SP,São Paulo,2016,21070.0,846213.0
3505807,Bastos,SP,São Paulo,2017,21073.0,1065663.0
3505807,Bastos,SP,São Paulo,2018,20954.0,959487.0
3505807,Bastos,SP,São Paulo,2019,20953.0,1093736.0
3505807,Bastos,SP,São Paulo,2020,20953.0,978212.0
3505807,Bastos,SP,São Paulo,2021,20952.0,1067217.0
3505807,Bastos,SP,São Paulo,2022,,1141590.0
3505807,Bastos,SP,São Paulo,2023,,1596603.0
3505807,Bastos,SP,São Paulo,2024,21900.0,
3505807,Bastos,SP,São Paulo,2025,21936.0,
3505807,Bastos,SP,São Paulo,2026,21968.0,
3505906,Batatais,SP,São Paulo,2010,,1153707.0
3505906,Batatais,SP,São Paulo,2011,56888.0,1322434.0
3505906,Batatais,SP,São Paulo,2012,57286.0,1351261.0
3505906,Batatais,SP,São Paulo,2013,59654.0,1410020.0
3505906,Batatais,SP,São Paulo,2014,60128.0,1469616.0
3505906,Batatais,SP,São Paulo,2015,60589.0,1595931.0
3505906,Batatais,SP,São Paulo,2016,61040.0,1514049.0
3505906,Batatais,SP,São Paulo,2017,61480.0,1533590.0
3505906,Batatais,SP,São Paulo,2018,62024.0,1581338.0
3505906,Batatais,SP,São Paulo,2019,62508.0,1906258.0
3505906,Batatais,SP,São Paulo,2020,62980.0,2077090.0
3505906,Batatais,SP,São Paulo,2021,63438.0,2416803.0
3505906,Batatais,SP,São Paulo,2022,,2795758.0
3505906,Batatais,SP,São Paulo,2023,,3328690.0
3505906,Batatais,SP,São Paulo,2024,59873.0,
3505906,Batatais,SP,São Paulo,2025,59939.0,
3505906,Batatais,SP,São Paulo,2026,59999.0,
3506003,Bauru,SP,São Paulo,2010,,8207655.0
3506003,Bauru,SP,São Paulo,2011,346077.0,9108011.0
3506003,Bauru,SP,São Paulo,2012,348146.0,9693133.0
3506003,Bauru,SP,São Paulo,2013,362062.0,11059040.0
3506003,Bauru,SP,São Paulo,2014,364562.0,11660791.0
3506003,Bauru,SP,São Paulo,2015,366992.0,12626758.0
3506003,Bauru,SP,São Paulo,2016,369368.0,13267503.0
3506003,Bauru,SP,São Paulo,2017,371690.0,13869778.0
3506003,Bauru,SP,São Paulo,2018,374272.0,14639474.0
3506003,Bauru,SP,São Paulo,2019,376818.0,15335140.0
3506003,Bauru,SP,São Paulo,2020,379297.0,15129058.0
3506003,Bauru,SP,São Paulo,2021,381706.0,16721368.0
3506003,Bauru,SP,São Paulo,2022,,18612853.0
3506003,Bauru,SP,São Paulo,2023,,20654759.0
3506003,Bauru,SP,São Paulo,2024,391740.0,
3506003,Bauru,SP,São Paulo,2025,392947.0,
3506003,Bauru,SP,São Paulo,2026,394028.0,
3506102,Bebedouro,SP,São Paulo,2010,,1446951.0
3506102,Bebedouro,SP,São Paulo,2011,75052.0,1729038.0
3506102,Bebedouro,SP,São Paulo,2012,75069.0,1958314.0
3506102,Bebedouro,SP,São Paulo,2013,77487.0,2128817.0
3506102,Bebedouro,SP,São Paulo,2014,77558.0,2629210.0
3506102,Bebedouro,SP,São Paulo,2015,77627.0,2786591.0
3506102,Bebedouro,SP,São Paulo,2016,77695.0,3254483.0
3506102,Bebedouro,SP,São Paulo,2017,77761.0,3220583.0
3506102,Bebedouro,SP,São Paulo,2018,77436.0,3343965.0
3506102,Bebedouro,SP,São Paulo,2019,77496.0,3311922.0
3506102,Bebedouro,SP,São Paulo,2020,77555.0,3269355.0
3506102,Bebedouro,SP,São Paulo,2021,77612.0,4080485.0
3506102,Bebedouro,SP,São Paulo,2022,,4756160.0
3506102,Bebedouro,SP,São Paulo,2023,,5343661.0
3506102,Bebedouro,SP,São Paulo,2024,78210.0,
3506102,Bebedouro,SP,São Paulo,2025,78257.0,
3506102,Bebedouro,SP,São Paulo,2026,78298.0,
3506201,Bento de Abreu,SP,São Paulo,2010,,105468.0
3506201,Bento de Abreu,SP,São Paulo,2011,2696.0,109894.0
3506201,Bento de Abreu,SP,São Paulo,2012,2717.0,113813.0
3506201,Bento de Abreu,SP,São Paulo,2013,2831.0,99884.0
3506201,Bento de Abreu,SP,São Paulo,2014,2855.0,109517.0
3506201,Bento de Abreu,SP,São Paulo,2015,2879.0,115948.0
3506201,Bento de Abreu,SP,São Paulo,2016,2902.0,148228.0
3506201,Bento de Abreu,SP,São Paulo,2017,2925.0,186128.0
3506201,Bento de Abreu,SP,São Paulo,2018,2955.0,118390.0
3506201,Bento de Abreu,SP,São Paulo,2019,2980.0,157951.0
3506201,Bento de Abreu,SP,São Paulo,2020,3005.0,207555.0
3506201,Bento de Abreu,SP,São Paulo,2021,3028.0,210460.0
3506201,Bento de Abreu,SP,São Paulo,2022,,249335.0
3506201,Bento de Abreu,SP,São Paulo,2023,,288020.0
3506201,Bento de Abreu,SP,São Paulo,2024,2642.0,
3506201,Bento de Abreu,SP,São Paulo,2025,2640.0,
3506201,Bento de Abreu,SP,São Paulo,2026,2638.0,
3506300,Bernardino de Campos,SP,São Paulo,2010,,114787.0
3506300,Bernardino de Campos,SP,São Paulo,2011,10780.0,127923.0
3506300,Bernardino de Campos,SP,São Paulo,2012,10784.0,148595.0
3506300,Bernardino de Campos,SP,São Paulo,2013,11133.0,168925.0
3506300,Bernardino de Campos,SP,São Paulo,2014,11146.0,178841.0
3506300,Bernardino de Campos,SP,São Paulo,2015,11157.0,188252.0
3506300,Bernardino de Campos,SP,São Paulo,2016,11169.0,226257.0
3506300,Bernardino de Campos,SP,São Paulo,2017,11180.0,228972.0
3506300,Bernardino de Campos,SP,São Paulo,2018,11137.0,198187.0
3506300,Bernardino de Campos,SP,São Paulo,2019,11148.0,293725.0
3506300,Bernardino de Campos,SP,São Paulo,2020,11158.0,301537.0
3506300,Bernardino de Campos,SP,São Paulo,2021,11168.0,377950.0
3506300,Bernardino de Campos,SP,São Paulo,2022,,482828.0
3506300,Bernardino de Campos,SP,São Paulo,2023,,605499.0
3506300,Bernardino de Campos,SP,São Paulo,2024,11852.0,
3506300,Bernardino de Campos,SP,São Paulo,2025,11881.0,
3506300,Bernardino de Campos,SP,São Paulo,2026,11906.0,
3506359,Bertioga,SP,São Paulo,2010,,1097980.0
3506359,Bertioga,SP,São Paulo,2011,48997.0,1591053.0
3506359,Bertioga,SP,São Paulo,2012,50304.0,1313179.0
3506359,Bertioga,SP,São Paulo,2013,53679.0,1513769.0
3506359,Bertioga,SP,São Paulo,2014,55138.0,1538381.0
3506359,Bertioga,SP,São Paulo,2015,56555.0,1519702.0
3506359,Bertioga,SP,São Paulo,2016,57942.0,1486903.0
3506359,Bertioga,SP,São Paulo,2017,59297.0,1604987.0
3506359,Bertioga,SP,São Paulo,2018,61736.0,1692656.0
3506359,Bertioga,SP,São Paulo,2019,63249.0,1830459.0
3506359,Bertioga,SP,São Paulo,2020,64723.0,1902031.0
3506359,Bertioga,SP,São Paulo,2021,66154.0,2067677.0
3506359,Bertioga,SP,São Paulo,2022,,2276073.0
3506359,Bertioga,SP,São Paulo,2023,,2663550.0
3506359,Bertioga,SP,São Paulo,2024,66873.0,
3506359,Bertioga,SP,São Paulo,2025,67436.0,
3506359,Bertioga,SP,São Paulo,2026,67941.0,
3506409,Bilac,SP,São Paulo,2010,,93941.0
3506409,Bilac,SP,São Paulo,2011,7122.0,102155.0
3506409,Bilac,SP,São Paulo,2012,7193.0,122305.0
3506409,Bilac,SP,São Paulo,2013,7519.0,136178.0
3506409,Bilac,SP,São Paulo,2014,7602.0,149728.0
3506409,Bilac,SP,São Paulo,2015,7682.0,155759.0
3506409,Bilac,SP,São Paulo,2016,7761.0,190067.0
3506409,Bilac,SP,São Paulo,2017,7837.0,182768.0
3506409,Bilac,SP,São Paulo,2018,7949.0,192744.0
3506409,Bilac,SP,São Paulo,2019,8034.0,210176.0
3506409,Bilac,SP,São Paulo,2020,8117.0,268530.0
3506409,Bilac,SP,São Paulo,2021,8197.0,292577.0
3506409,Bilac,SP,São Paulo,2022,,279245.0
3506409,Bilac,SP,São Paulo,2023,,307745.0
3506409,Bilac,SP,São Paulo,2024,7455.0,
3506409,Bilac,SP,São Paulo,2025,7464.0,
3506409,Bilac,SP,São Paulo,2026,7473.0,
3506508,Birigui,SP,São Paulo,2010,,1784191.0
3506508,Birigui,SP,São Paulo,2011,109836.0,2092192.0
3506508,Birigui,SP,São Paulo,2012,110907.0,2307732.0
3506508,Birigui,SP,São Paulo,2013,115898.0,2600973.0
3506508,Birigui,SP,São Paulo,2014,117143.0,2700385.0
3506508,Birigui,SP,São Paulo,2015,118352.0,3086430.0
3506508,Birigui,SP,São Paulo,2016,119536.0,3043544.0
3506508,Birigui,SP,São Paulo,2017,120692.0,3186670.0
3506508,Birigui,SP,São Paulo,2018,122359.0,3329285.0
3506508,Birigui,SP,São Paulo,2019,123638.0,3460023.0
3506508,Birigui,SP,São Paulo,2020,124883.0,3671918.0
3506508,Birigui,SP,São Paulo,2021,126094.0,3947388.0
3506508,Birigui,SP,São Paulo,2022,,4489461.0
3506508,Birigui,SP,São Paulo,2023,,4866490.0
3506508,Birigui,SP,São Paulo,2024,122988.0,
3506508,Birigui,SP,São Paulo,2025,123340.0,
3506508,Birigui,SP,São Paulo,2026,123655.0,
3506607,Biritiba Mirim,SP,São Paulo,2010,,319858.0
3506607,Biritiba Mirim,SP,São Paulo,2011,28877.0,367856.0
3506607,Biritiba Mirim,SP,São Paulo,2012,29168.0,394949.0
3506607,Biritiba Mirim,SP,São Paulo,2013,30492.0,562711.0
3506607,Biritiba Mirim,SP,São Paulo,2014,30830.0,714023.0
3506607,Biritiba Mirim,SP,São Paulo,2015,31158.0,721333.0
3506607,Biritiba Mirim,SP,São Paulo,2016,31479.0,760804.0
3506607,Biritiba Mirim,SP,São Paulo,2017,31793.0,707867.0
3506607,Biritiba Mirim,SP,São Paulo,2018,32251.0,687563.0
3506607,Biritiba Mirim,SP,São Paulo,2019,32598.0,758410.0
3506607,Biritiba Mirim,SP,São Paulo,2020,32936.0,996878.0
3506607,Biritiba Mirim,SP,São Paulo,2021,33265.0,971016.0
3506607,Biritiba Mirim,SP,São Paulo,2022,,929917.0
3506607,Biritiba Mirim,SP,São Paulo,2023,,1111541.0
3506607,Biritiba Mirim,SP,São Paulo,2024,30526.0,
3506607,Biritiba Mirim,SP,São Paulo,2025,30564.0,
3506607,Biritiba Mirim,SP,São Paulo,2026,30599.0,
3506706,Boa Esperança do Sul,SP,São Paulo,2010,,122151.0
3506706,Boa Esperança do Sul,SP,São Paulo,2011,13728.0,205722.0
3506706,Boa Esperança do Sul,SP,São Paulo,2012,13807.0,231388.0
3506706,Boa Esperança do Sul,SP,São Paulo,2013,14356.0,212659.0
3506706,Boa Esperança do Sul,SP,São Paulo,2014,14452.0,251042.0
3506706,Boa Esperança do Sul,SP,São Paulo,2015,14546.0,223490.0
3506706,Boa Esperança do Sul,SP,São Paulo,2016,14638.0,502986.0
3506706,Boa Esperança do Sul,SP,São Paulo,2017,14727.0,368586.0
3506706,Boa Esperança do Sul,SP,São Paulo,2018,14824.0,306756.0
3506706,Boa Esperança do Sul,SP,São Paulo,2019,14923.0,331557.0
3506706,Boa Esperança do Sul,SP,São Paulo,2020,15018.0,361999.0
3506706,Boa Esperança do Sul,SP,São Paulo,2021,15111.0,380753.0
3506706,Boa Esperança do Sul,SP,São Paulo,2022,,426175.0
3506706,Boa Esperança do Sul,SP,São Paulo,2023,,633216.0
3506706,Boa Esperança do Sul,SP,São Paulo,2024,13135.0,
3506706,Boa Esperança do Sul,SP,São Paulo,2025,13113.0,
3506706,Boa Esperança do Sul,SP,São Paulo,2026,13093.0,
3506805,Bocaina,SP,São Paulo,2010,,218423.0
3506805,Bocaina,SP,São Paulo,2011,10968.0,290782.0
3506805,Bocaina,SP,São Paulo,2012,11073.0,339523.0
3506805,Bocaina,SP,São Paulo,2013,11568.0,356706.0
3506805,Bocaina,SP,São Paulo,2014,11691.0,376980.0
3506805,Bocaina,SP,São Paulo,2015,11810.0,926847.0
3506805,Bocaina,SP,São Paulo,2016,11926.0,222123.0
3506805,Bocaina,SP,São Paulo,2017,12040.0,225273.0
3506805,Bocaina,SP,São Paulo,2018,12204.0,215906.0
3506805,Bocaina,SP,São Paulo,2019,12329.0,229691.0
3506805,Bocaina,SP,São Paulo,2020,12452.0,236483.0
3506805,Bocaina,SP,São Paulo,2021,12571.0,281964.0
3506805,Bocaina,SP,São Paulo,2022,,306479.0
3506805,Bocaina,SP,São Paulo,2023,,381376.0
3506805,Bocaina,SP,São Paulo,2024,11467.0,
3506805,Bocaina,SP,São Paulo,2025,11480.0,
3506805,Bocaina,SP,São Paulo,2026,11492.0,
3506904,Bofete,SP,São Paulo,2010,,112139.0
3506904,Bofete,SP,São Paulo,2011,9792.0,133077.0
3506904,Bofete,SP,São Paulo,2012,9960.0,135548.0
3506904,Bofete,SP,São Paulo,2013,10504.0,161805.0
3506904,Bofete,SP,São Paulo,2014,10694.0,164785.0
3506904,Bofete,SP,São Paulo,2015,10879.0,151654.0
3506904,Bofete,SP,São Paulo,2016,11059.0,152270.0
3506904,Bofete,SP,São Paulo,2017,11236.0,169057.0
3506904,Bofete,SP,São Paulo,2018,11534.0,187091.0
3506904,Bofete,SP,São Paulo,2019,11730.0,181507.0
3506904,Bofete,SP,São Paulo,2020,11921.0,210809.0
3506904,Bofete,SP,São Paulo,2021,12107.0,212434.0
3506904,Bofete,SP,São Paulo,2022,,237971.0
3506904,Bofete,SP,São Paulo,2023,,309773.0
3506904,Bofete,SP,São Paulo,2024,10688.0,
3506904,Bofete,SP,São Paulo,2025,10710.0,
3506904,Bofete,SP,São Paulo,2026,10735.0,
3507001,Boituva,SP,São Paulo,2010,,1570133.0
3507001,Boituva,SP,São Paulo,2011,49385.0,1839659.0
3507001,Boituva,SP,São Paulo,2012,50420.0,2214642.0
3507001,Boituva,SP,São Paulo,2013,53431.0,2264105.0
3507001,Boituva,SP,São Paulo,2014,54594.0,2597452.0
3507001,Boituva,SP,São Paulo,2015,55725.0,2697285.0
3507001,Boituva,SP,São Paulo,2016,56830.0,2455602.0
3507001,Boituva,SP,São Paulo,2017,57910.0,2679117.0
3507001,Boituva,SP,São Paulo,2018,59793.0,2378102.0
3507001,Boituva,SP,São Paulo,2019,60997.0,2854010.0
3507001,Boituva,SP,São Paulo,2020,62170.0,2971680.0
3507001,Boituva,SP,São Paulo,2021,63310.0,3393229.0
3507001,Boituva,SP,São Paulo,2022,,3980440.0
3507001,Boituva,SP,São Paulo,2023,,4474130.0
3507001,Boituva,SP,São Paulo,2024,63415.0,
3507001,Boituva,SP,São Paulo,2025,63850.0,
3507001,Boituva,SP,São Paulo,2026,64240.0,
3507100,Bom Jesus dos Perdões,SP,São Paulo,2010,,249973.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2011,20199.0,308686.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2012,20674.0,347754.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2013,21976.0,435242.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2014,22508.0,487428.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2015,23025.0,489430.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2016,23530.0,635978.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2017,24023.0,827558.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2018,24898.0,908350.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2019,25448.0,956238.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2020,25985.0,1129289.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2021,26506.0,1463036.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2022,,1845067.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2023,,1627411.0
3507100,Bom Jesus dos Perdões,SP,São Paulo,2024,22501.0,
3507100,Bom Jesus dos Perdões,SP,São Paulo,2025,22579.0,
3507100,Bom Jesus dos Perdões,SP,São Paulo,2026,22648.0,
3507159,Bom Sucesso de Itararé,SP,São Paulo,2010,,34087.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2011,3598.0,42012.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2012,3623.0,42020.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2013,3772.0,47981.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2014,3802.0,51314.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2015,3831.0,50969.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2016,3860.0,51424.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2017,3888.0,53769.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2018,3923.0,62343.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2019,3954.0,59583.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2020,3984.0,65836.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2021,4013.0,63857.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2022,,66937.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2023,,77487.0
3507159,Bom Sucesso de Itararé,SP,São Paulo,2024,3610.0,
3507159,Bom Sucesso de Itararé,SP,São Paulo,2025,3609.0,
3507159,Bom Sucesso de Itararé,SP,São Paulo,2026,3609.0,
3507209,Borá,SP,São Paulo,2010,,60525.0
3507209,Borá,SP,São Paulo,2011,806.0,44295.0
3507209,Borá,SP,São Paulo,2012,807.0,72194.0
3507209,Borá,SP,São Paulo,2013,834.0,69237.0
3507209,Borá,SP,São Paulo,2014,835.0,73588.0
3507209,Borá,SP,São Paulo,2015,836.0,71526.0
3507209,Borá,SP,São Paulo,2016,838.0,78970.0
3507209,Borá,SP,São Paulo,2017,839.0,81500.0
3507209,Borá,SP,São Paulo,2018,836.0,49205.0
3507209,Borá,SP,São Paulo,2019,837.0,51776.0
3507209,Borá,SP,São Paulo,2020,838.0,68107.0
3507209,Borá,SP,São Paulo,2021,839.0,74195.0
3507209,Borá,SP,São Paulo,2022,,92174.0
3507209,Borá,SP,São Paulo,2023,,120962.0
3507209,Borá,SP,São Paulo,2024,928.0,
3507209,Borá,SP,São Paulo,2025,932.0,
3507209,Borá,SP,São Paulo,2026,935.0,
3507308,Boracéia,SP,São Paulo,2010,,159010.0
3507308,Boracéia,SP,São Paulo,2011,4309.0,185078.0
3507308,Boracéia,SP,São Paulo,2012,4348.0,184689.0
3507308,Boracéia,SP,São Paulo,2013,4540.0,188860.0
3507308,Boracéia,SP,São Paulo,2014,4586.0,152290.0
3507308,Boracéia,SP,São Paulo,2015,4631.0,257273.0
3507308,Boracéia,SP,São Paulo,2016,4675.0,340640.0
3507308,Boracéia,SP,São Paulo,2017,4717.0,372153.0
3507308,Boracéia,SP,São Paulo,2018,4776.0,365386.0
3507308,Boracéia,SP,São Paulo,2019,4823.0,397804.0
3507308,Boracéia,SP,São Paulo,2020,4868.0,441392.0
3507308,Boracéia,SP,São Paulo,2021,4913.0,519153.0
3507308,Boracéia,SP,São Paulo,2022,,582111.0
3507308,Boracéia,SP,São Paulo,2023,,657535.0
3507308,Boracéia,SP,São Paulo,2024,4823.0,
3507308,Boracéia,SP,São Paulo,2025,4838.0,
3507308,Boracéia,SP,São Paulo,2026,4852.0,
3507407,Borborema,SP,São Paulo,2010,,217809.0
3507407,Borborema,SP,São Paulo,2011,14632.0,245040.0
3507407,Borborema,SP,São Paulo,2012,14731.0,259663.0
3507407,Borborema,SP,São Paulo,2013,15335.0,285855.0
3507407,Borborema,SP,São Paulo,2014,15454.0,331752.0
3507407,Borborema,SP,São Paulo,2015,15569.0,326516.0
3507407,Borborema,SP,São Paulo,2016,15681.0,370793.0
3507407,Borborema,SP,São Paulo,2017,15791.0,405882.0
3507407,Borborema,SP,São Paulo,2018,15925.0,369046.0
3507407,Borborema,SP,São Paulo,2019,16046.0,411771.0
3507407,Borborema,SP,São Paulo,2020,16164.0,470940.0
3507407,Borborema,SP,São Paulo,2021,16278.0,518182.0
3507407,Borborema,SP,São Paulo,2022,,559934.0
3507407,Borborema,SP,São Paulo,2023,,704921.0
3507407,Borborema,SP,São Paulo,2024,14415.0,
3507407,Borborema,SP,São Paulo,2025,14405.0,
3507407,Borborema,SP,São Paulo,2026,14396.0,
3507456,Borebi,SP,São Paulo,2010,,38515.0
3507456,Borebi,SP,São Paulo,2011,2321.0,52945.0
3507456,Borebi,SP,São Paulo,2012,2348.0,46869.0
3507456,Borebi,SP,São Paulo,2013,2458.0,45159.0
3507456,Borebi,SP,São Paulo,2014,2489.0,47955.0
3507456,Borebi,SP,São Paulo,2015,2519.0,43791.0
3507456,Borebi,SP,São Paulo,2016,2548.0,63957.0
3507456,Borebi,SP,São Paulo,2017,2577.0,62227.0
3507456,Borebi,SP,São Paulo,2018,2621.0,65044.0
3507456,Borebi,SP,São Paulo,2019,2653.0,58450.0
3507456,Borebi,SP,São Paulo,2020,2683.0,68863.0
3507456,Borebi,SP,São Paulo,2021,2713.0,73943.0
3507456,Borebi,SP,São Paulo,2022,,81816.0
3507456,Borebi,SP,São Paulo,2023,,118452.0
3507456,Borebi,SP,São Paulo,2024,2787.0,
3507456,Borebi,SP,São Paulo,2025,2801.0,
3507456,Borebi,SP,São Paulo,2026,2814.0,
3507506,Botucatu,SP,São Paulo,2010,,3012753.0
3507506,Botucatu,SP,São Paulo,2011,128789.0,3328759.0
3507506,Botucatu,SP,São Paulo,2012,130201.0,3498940.0
3507506,Botucatu,SP,São Paulo,2013,136269.0,3940404.0
3507506,Botucatu,SP,São Paulo,2014,137899.0,4036055.0
3507506,Botucatu,SP,São Paulo,2015,139483.0,4639814.0
3507506,Botucatu,SP,São Paulo,2016,141032.0,4157938.0
3507506,Botucatu,SP,São Paulo,2017,142546.0,4280452.0
3507506,Botucatu,SP,São Paulo,2018,144820.0,4622545.0
3507506,Botucatu,SP,São Paulo,2019,146497.0,5139636.0
3507506,Botucatu,SP,São Paulo,2020,148130.0,5073778.0
